source,barcode,product_name,brand,categories,labels,label_tags,ecoscore_grade_clean,environmental_score,social_score,governance_score,ethics_score,overall_score,confidence_score,matched_labels,matched_score_groups,score_reasons,score_explanation,image_url
beauty,4260123740788,Provence,Davon Du Midi,de:Seife,,[],,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openbeautyfacts.org/images/products/426/012/374/0788/front_de.3.400.jpg
beauty,26405834,Flüssigseife Aqua Nachfüllpack,Today,Seife,,[],,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openbeautyfacts.org/images/products/000/002/640/5834/front_de.7.400.jpg
beauty,8410190890251,Seife,Maja,"Incorrect product type, non-food-products, open-beauty-facts",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,
beauty,4068134052476,Milde Seife Wichteltraum,Isana,"Incorrect product type, non-food-products, open-beauty-facts",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openbeautyfacts.org/images/products/406/813/405/2476/front_de.6.400.jpg
beauty,18787810385,Kosmetik – Teebaum Seife,Dr. Bronner‘s,"Incorrect product type, non-food-products, open-beauty-facts",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,
beauty,4251758405395,sagrotan seife,sagrotan,"Incorrect product type, non-food-products, open-beauty-facts",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,
beauty,21449819,Flüssigseife hygienisch frisch,Today,de:Seife,,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openbeautyfacts.org/images/products/000/002/144/9819/front_de.3.400.jpg
beauty,4305615776491,Milde Seife - mit Grapefruit & Minzextrakt,Isana | Rossmann,"Incorrect product type, non-food-products, open-beauty-facts",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openbeautyfacts.org/images/products/430/561/577/6491/front_de.3.400.jpg
beauty,4260556671185,Seife Vanille & Patschuli,share,Soaps,"Vegan, No palm oil","['en:vegetarian', 'en:vegan', 'en:no-palm-oil']",,50,50,50,63,52.6,30,"['Vegan', 'Vegetarian']","['vegan_ethics', 'vegetarian_ethics']","['Indicates products are free from animal-derived ingredients and support animal welfare principles.', 'Indicates reduced reliance on animal products and supports animal welfare considerations, though less strictly than vegan products.']","No usable Eco-Score found; environmental score starts from the neutral baseline of 50. Matched 2 scoring signal(s): Vegan, Vegetarian",https://images.openbeautyfacts.org/images/products/426/055/667/1185/front_de.4.400.jpg
beauty,4306188064190,Creme Seife Sensitiv,la ligne,Soaps,,[],,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,
beauty,5701058006024,Seife Lemongrass,Urtekram,"Incorrect product type, non-food-products, open-beauty-facts",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openbeautyfacts.org/images/products/570/105/800/6024/front_de.3.400.jpg
beauty,4068134024060,Milde Seife Tropical Dresm,Isana,"Incorrect product type, non-food-products, open-beauty-facts",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openbeautyfacts.org/images/products/406/813/402/4060/front_de.3.400.jpg
beauty,4305615688848,Osama Milde Seife Sensitiv,Isana,Soaps,,[],,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openbeautyfacts.org/images/products/430/561/568/8848/front_de.3.400.jpg
beauty,8719134033144,Seife,Rituals,"Incorrect product type, non-food-products, open-beauty-facts",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,
beauty,4010355420596,Creme Seife Ginger & Lemon,Balea,Soaps,,[],,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openbeautyfacts.org/images/products/401/035/542/0596/front_de.5.400.jpg
beauty,4066447705041,Milde Seife Pflege & Hygiene (Nachfüllbeutel),Balea,Liquid soaps,The Vegan Society,"['en:vegetarian', 'en:vegan', 'en:the-vegan-society']",unknown,50,50,50,63,52.6,30,"['Vegan', 'Vegetarian']","['vegan_ethics', 'vegetarian_ethics']","['Indicates products are free from animal-derived ingredients and support animal welfare principles.', 'Indicates reduced reliance on animal products and supports animal welfare considerations, though less strictly than vegan products.']","No usable Eco-Score found; environmental score starts from the neutral baseline of 50. Matched 2 scoring signal(s): Vegan, Vegetarian",https://images.openbeautyfacts.org/images/products/406/644/770/5041/front_de.7.400.jpg
beauty,4305615610436,milde Seife Blütenfest,"Isana, Rossmann",Liquid soaps,"Vegan, green-point","['en:vegetarian', 'en:vegan', 'en:green-point']",,50,50,50,63,52.6,30,"['Vegan', 'Vegetarian']","['vegan_ethics', 'vegetarian_ethics']","['Indicates products are free from animal-derived ingredients and support animal welfare principles.', 'Indicates reduced reliance on animal products and supports animal welfare considerations, though less strictly than vegan products.']","No usable Eco-Score found; environmental score starts from the neutral baseline of 50. Matched 2 scoring signal(s): Vegan, Vegetarian",https://images.openbeautyfacts.org/images/products/430/561/561/0436/front_de.8.400.jpg
beauty,5028197454937,"Seife, Shea",The Body Shop,"non-food-products, open-beauty-facts",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openbeautyfacts.org/images/products/502/819/745/4937/front_de.3.400.jpg
beauty,4002448120681,Seife nachfüllpack,sagrotan,"Incorrect product type, non-food-products, open-beauty-facts",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,
beauty,4305615776903,Einfach nur Seife,Isana,Soaps,"Vegan, Without microplastics, de:ohne Parfum","['en:vegetarian', 'en:vegan', 'en:without-microplastics', 'de:ohne Parfum']",,58,50,50,66,56.4,40,"['Without microplastics', 'Vegan', 'Vegetarian']","['plastic_free', 'vegan_ethics', 'vegetarian_ethics']","['', 'Indicates products are free from animal-derived ingredients and support animal welfare principles.', 'Indicates reduced reliance on animal products and supports animal welfare considerations, though less strictly than vegan products.']","No usable Eco-Score found; environmental score starts from the neutral baseline of 50. Matched 3 scoring signal(s): Without microplastics, Vegan, Vegetarian",https://images.openbeautyfacts.org/images/products/430/561/577/6903/front_de.4.400.jpg
beauty,5400606008847,Seife Handseife Olive,Solimo,"Incorrect product type, non-food-products, open-beauty-facts",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,
beauty,4068134067654,Alterra NATURKOSMETIK Reine Pflanzenölseife Zitronenverbene,Alterra,Soaps,"Vegan, de:NATURKOSMETIK","['en:vegetarian', 'en:vegan', 'de:NATURKOSMETIK']",,50,50,50,63,52.6,30,"['Vegan', 'Vegetarian']","['vegan_ethics', 'vegetarian_ethics']","['Indicates products are free from animal-derived ingredients and support animal welfare principles.', 'Indicates reduced reliance on animal products and supports animal welfare considerations, though less strictly than vegan products.']","No usable Eco-Score found; environmental score starts from the neutral baseline of 50. Matched 2 scoring signal(s): Vegan, Vegetarian",
beauty,7707264461396,Seife gegen insekten,pulvex,"Incorrect product type, non-food-products, open-beauty-facts",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openbeautyfacts.org/images/products/770/726/446/1396/front_de.3.400.jpg
beauty,29024377,Seife,sana,"Incorrect product type, non-food-products, open-beauty-facts",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openbeautyfacts.org/images/products/000/002/902/4377/front_de.3.400.jpg
beauty,4305615610320,Milde Seife Hygiene Aktiv,ISANA,"Incorrect product type, Bar soaps, bath-body, cosmetics, non-open-products-facts, open-beauty-facts",,[],,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,
beauty,4066447954036,"Balea Flüssigseife Very Cherry, 500 ml",Balea,"de:Flüssigseife, de:Seife",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,
beauty,4068134072405,ISANA Verwöhnende Seife Persian Feeling,ISANA,Soaps,,[],,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,
beauty,4061458012430,Seife Flüssig- Ombia Pfirsich Aldi,Aldi,"Incorrect product type, non-food-products, open-beauty-facts",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openbeautyfacts.org/images/products/406/145/801/2430/front_de.3.400.jpg
beauty,8720182264664,Beauty cream bar,Dove,"Soaps, Incorrect product type, non-food-products, open-beauty-facts",Vegan,"['en:vegetarian', 'en:vegan']",unknown,50,50,50,63,52.6,30,"['Vegan', 'Vegetarian']","['vegan_ethics', 'vegetarian_ethics']","['Indicates products are free from animal-derived ingredients and support animal welfare principles.', 'Indicates reduced reliance on animal products and supports animal welfare considerations, though less strictly than vegan products.']","No usable Eco-Score found; environmental score starts from the neutral baseline of 50. Matched 2 scoring signal(s): Vegan, Vegetarian",https://images.openbeautyfacts.org/images/products/872/018/226/4664/front_en.12.400.jpg
beauty,4066447241310,Intensiv Handcreme,Alverde Naturkosmetik,"Incorrect product type, Hand creams, non-food-products, open-beauty-facts",Organic,['en:organic'],unknown,55,50,50,50,52.0,30,['organic'],['organic_certification'],"['Product has an organic certification/claim, indicating more sustainable agricultural production.']",No usable Eco-Score found; environmental score starts from the neutral baseline of 50. Matched 1 scoring signal(s): organic,https://images.openbeautyfacts.org/images/products/406/644/724/1310/front_de.3.400.jpg
beauty,4005900756152,Nivea Creme,NIVEA,"Hand creams, de:Hautpflege, creams",,[],b,70,50,50,50,58.0,55,[],[],[],Environmental baseline uses Eco-Score b. No positive or negative label evidence found in the current mapping.,https://images.openbeautyfacts.org/images/products/400/590/075/6152/front_de.4.400.jpg
beauty,4005900009135,NIVEA Soft Moisturizing Cream,NIVEA,"Body creams, Facial creams, Hand creams, Body care, Body moisturizers, Cosmetics, Face care, Face moisturizers, Hand care, Moisturizers, Skin care",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openbeautyfacts.org/images/products/400/590/000/9135/front_en.3.400.jpg
beauty,8410412020299,Olive oil moisturizing body cream,"Berioska S.L., babaria","Hand creams, de:Kremes","de:Ohne Tierversuche, green-point","['de:Ohne Tierversuche', 'en:green-point']",unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openbeautyfacts.org/images/products/841/041/202/0299/front_de.4.400.jpg
beauty,4066447410525,Deo 5in1 Anti Transpirant,Balea,"Incorrect product type, non-food-products, open-beauty-facts",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openbeautyfacts.org/images/products/406/644/741/0525/front_de.8.400.jpg
beauty,42449751,Nivea Men 48H Deo,Nivea,Deodorants sticks,es:0 % Aluminum (ACH),['es:0\xa0% Aluminum (ACH)'],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openbeautyfacts.org/images/products/000/004/244/9751/front_en.4.400.jpg
beauty,5014697017086,Deo - Wasserlilie,CD,"Incorrect product type, Roll-on deodorants, non-food-products, open-beauty-facts",Vegan,"['en:vegetarian', 'en:vegan']",unknown,50,50,50,63,52.6,30,"['Vegan', 'Vegetarian']","['vegan_ethics', 'vegetarian_ethics']","['Indicates products are free from animal-derived ingredients and support animal welfare principles.', 'Indicates reduced reliance on animal products and supports animal welfare considerations, though less strictly than vegan products.']","No usable Eco-Score found; environmental score starts from the neutral baseline of 50. Matched 2 scoring signal(s): Vegan, Vegetarian",https://images.openbeautyfacts.org/images/products/501/469/701/7086/front_de.4.400.jpg
beauty,4001638095228,Men 24h Deo Roll-On,Weleda,Deodorants sticks,,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openbeautyfacts.org/images/products/400/163/809/5228/front_en.22.400.jpg
beauty,4066447330892,Active Nature 24 h Deo Roll-on,Alverde,"Open Products Facts, non-food-products, open-beauty-facts",The Vegan Society,"['en:vegetarian', 'en:vegan', 'en:the-vegan-society']",unknown,50,50,50,63,52.6,30,"['Vegan', 'Vegetarian']","['vegan_ethics', 'vegetarian_ethics']","['Indicates products are free from animal-derived ingredients and support animal welfare principles.', 'Indicates reduced reliance on animal products and supports animal welfare considerations, though less strictly than vegan products.']","No usable Eco-Score found; environmental score starts from the neutral baseline of 50. Matched 2 scoring signal(s): Vegan, Vegetarian",https://images.openbeautyfacts.org/images/products/406/644/733/0892/front_de.3.400.jpg
beauty,42348535,Deo Roll-On Sensitiv,"Isana, Rossmann","Deodorants, Incorrect product type, non-food-products, open-beauty-facts",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openbeautyfacts.org/images/products/000/004/234/8535/front_de.5.400.jpg
beauty,50076598,Antitranspirant Motion Sense Invisible Aqua,Rexona,"Deodorants, Incorrect product type, de:Antitranspirant, de:Deoroller, non-food-products, open-beauty-facts",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openbeautyfacts.org/images/products/000/005/007/6598/front_de.4.400.jpg
beauty,4001638099271,Herbal Fresh Deo Spray,Weleda,"Deodorants, Incorrect product type, non-food-products, open-beauty-facts",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openbeautyfacts.org/images/products/400/163/809/9271/front_de.3.400.jpg
beauty,4021457638765,Lavera Natural & Fresh Deo Roll-on,Laverana GmbH & Co. KG,Roll-on deodorants,Vegan,"['en:vegetarian', 'en:vegan']",unknown,50,50,50,63,52.6,30,"['Vegan', 'Vegetarian']","['vegan_ethics', 'vegetarian_ethics']","['Indicates products are free from animal-derived ingredients and support animal welfare principles.', 'Indicates reduced reliance on animal products and supports animal welfare considerations, though less strictly than vegan products.']","No usable Eco-Score found; environmental score starts from the neutral baseline of 50. Matched 2 scoring signal(s): Vegan, Vegetarian",https://images.openbeautyfacts.org/images/products/402/145/763/8765/front_en.13.400.jpg
beauty,4103040231017,Frische Deo frisch,sebamed,"Deodorants, Incorrect product type, non-food-products, open-beauty-facts",Ökotest,['en:Ökotest'],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openbeautyfacts.org/images/products/410/304/023/1017/front_de.7.400.jpg
beauty,4066447396232,Deo Roll-On Sensitiv,Alverde,de:Antitranspirantien,"Ohne Gentechnik, No alcohol, The Vegan Society, de:Ohne Mineralöle","['en:vegetarian', 'en:no-gmos', 'en:vegan', 'de:ohne-gentechnik', 'en:no-alcohol', 'en:the-vegan-society', 'de:Ohne Mineralöle']",unknown,52,50,50,68,54.4,35,"['Vegan', 'Ohne Gentechnik', 'Vegetarian']","['vegan_ethics', 'non_gmo', 'vegetarian_ethics']","['Indicates products are free from animal-derived ingredients and support animal welfare principles.', 'Indicates products are produced without genetic engineering, addressing consumer concerns about food production methods and transparency.', 'Indicates reduced reliance on animal products and supports animal welfare considerations, though less strictly than vegan products.']","No usable Eco-Score found; environmental score starts from the neutral baseline of 50. Matched 3 scoring signal(s): Vegan, Ohne Gentechnik, Vegetarian",https://images.openbeautyfacts.org/images/products/406/644/739/6232/front_de.7.400.jpg
beauty,3616303440800,Ice Dive Deo,Adidas,"Incorrect product type, non-food-products, open-beauty-facts",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openbeautyfacts.org/images/products/361/630/344/0800/front_de.4.400.jpg
beauty,42332961,Ultimate Protect Deo,Nivea,"Deodorants, non-food-products, open-beauty-facts",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openbeautyfacts.org/images/products/000/004/233/2961/front_de.4.400.jpg
beauty,5014697017109,Deo Wasserlilie,CD,Deodorants,maoam,['en:maoam'],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openbeautyfacts.org/images/products/501/469/701/7109/front_de.6.400.jpg
beauty,4006000047195,Deo,Niveau,"Incorrect product type, non-food-products, open-beauty-facts",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openbeautyfacts.org/images/products/400/600/004/7195/front_de.7.400.jpg
beauty,4005900843579,Nivea fresh natural,Nivea,Deodorants,,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openbeautyfacts.org/images/products/400/590/084/3579/front_de.7.400.jpg
beauty,8710447484326,Deo Collision,Axe,"Incorrect product type, non-food-products, open-beauty-facts",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openbeautyfacts.org/images/products/871/044/748/4326/front_de.6.400.jpg
beauty,4010355218711,Invisible 48h Deo Roll-On,alverde,Roll-on deodorants,The Vegan Society,"['en:vegetarian', 'en:vegan', 'en:the-vegan-society']",unknown,50,50,50,63,52.6,30,"['Vegan', 'Vegetarian']","['vegan_ethics', 'vegetarian_ethics']","['Indicates products are free from animal-derived ingredients and support animal welfare principles.', 'Indicates reduced reliance on animal products and supports animal welfare considerations, though less strictly than vegan products.']","No usable Eco-Score found; environmental score starts from the neutral baseline of 50. Matched 2 scoring signal(s): Vegan, Vegetarian",https://images.openbeautyfacts.org/images/products/401/035/521/8711/front_de.7.400.jpg
beauty,42419402,Deo Black & White Invisible,Nivea,"Incorrect product type, non-food-products, open-beauty-facts",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openbeautyfacts.org/images/products/000/004/241/9402/front_en.5.400.jpg
beauty,4005900843531,Deo 0% Alluminium,Nivea,"Incorrect product type, non-food-products, open-beauty-facts",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openbeautyfacts.org/images/products/400/590/084/3531/front_de.3.400.jpg
beauty,3616304696602,Ice Dive Deo,Adidas,"Incorrect product type, non-food-products, open-beauty-facts",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openbeautyfacts.org/images/products/361/630/469/6602/front_de.3.400.jpg
beauty,4066447276862,Antitranspirant Deospray extra stark,Seinz,"Incorrect product type, de:Personal Care, non-food-products, open-beauty-facts",de:Deo,['de:Deo'],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openbeautyfacts.org/images/products/406/644/727/6862/front_de.6.400.jpg
beauty,8717163641064,AXE Deo Moschus,AXE,"non-food-products, open-beauty-facts",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openbeautyfacts.org/images/products/871/716/364/1064/front_de.5.400.jpg
products,7610200017192,Regeneriersalz,Handy Matic,non-food-products,,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openproductsfacts.org/images/products/761/020/001/7192/front_fr.3.400.jpg
products,8806090886911,S21 Ultra 5G,Samsung,"Mobile Phones, Android smartphones, de:Handy, Communications-devices-and-accessories, Information-technology-broadcasting-and-telecommunications, Personal-communication-devices",Repairability index 8.2 - France,['en:repairability-index-8-2-france'],,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openproductsfacts.org/images/products/880/609/088/6911/front_de.4.400.jpg
products,190198450715,iPhone 8 64gb,Apple,"Mobile Phones, iPhone smartphones, Communications-devices-and-accessories, Information-technology-broadcasting-and-telecommunications, Personal-communication-devices, Phones",,[],,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openproductsfacts.org/images/products/019/019/845/0715/front_en.4.400.jpg
products,190198292216,"iPhone SE, space gray, 32 GB",Apple,"Mobile Phones, iPhone smartphones, Communications-devices-and-accessories, Information-technology-broadcasting-and-telecommunications, Personal-communication-devices, Phones",,[],,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openproductsfacts.org/images/products/019/019/829/2216/front_en.4.400.jpg
products,888462062367,"iPhone 6, space gray, 16GB",Apple,"Mobile Phones, iPhone smartphones, Communications-devices-and-accessories, Information-technology-broadcasting-and-telecommunications, Personal-communication-devices, Phones",,[],,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openproductsfacts.org/images/products/088/846/206/2367/front_en.4.400.jpg
products,5000394141230,AAA Batterien,Duracell,"Incorrect product type, Batteries, AAA Batteries, Non-food-products, Open-products-facts",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,
products,5410853063780,Batterien Aaa,Panasonic,"Batteries, AAA Batteries",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openproductsfacts.org/images/products/541/085/306/3780/front_de.3.400.jpg
products,5000394141117,Batterien Aaa,Duracell,"Batteries, AAA Batteries, uk:Батарейки AAA Duracell",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openproductsfacts.org/images/products/500/039/414/1117/front_de.25.400.jpg
products,4056489259596,Batterien AAA,Areocell,"Batteries, AAA Batteries, Non-food-products, Open-products-facts",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,
products,4008496978168,AAA 30 Pack,VARTA,"Batteries, AAA Batteries",Green Dot,['en:green-dot'],,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openproductsfacts.org/images/products/400/849/697/8168/front_de.4.400.jpg
products,697003831139,AAA Alkaline Batterien,Amazon Basics,"Batteries, AAA Batteries",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,
products,7638900438284,AAA Batterien,Energizer,"Batteries, AAA Batteries",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openproductsfacts.org/images/products/763/890/043/8284/front_de.7.400.jpg
products,4061462751707,Batterie AAA LR03,Acive Energy,"Batteries, AAA Batteries",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openproductsfacts.org/images/products/406/146/275/1707/front_de.5.400.jpg
products,4008496659203,Longlife Power AAA 8 + 4,Varta,"Batteries, de:AAA-Batterien, de:Alkali-Batterien, AAA Batteries","FSC Mix, Green Dot, Made in Germany, Triman, de:FSC C002400","['en:fsc', 'en:fsc-mix', 'en:green-dot', 'en:made-in-germany', 'fr:triman', 'de:FSC C002400']",unknown,55,50,50,50,52.0,30,['FSC'],['sustainable_forestry'],"['FSC certification promotes responsible forest management, sustainable sourcing of wood and paper products, and protection of biodiversity and ecosystems.']",No usable Eco-Score found; environmental score starts from the neutral baseline of 50. Matched 1 scoring signal(s): FSC,https://images.openproductsfacts.org/images/products/400/849/665/9203/front_de.3.400.jpg
products,4311536147838,Super Energy Lithium Knopfzelle CR2032,"EURES, KOFUR, star","CR2032 batteries, de:Haushalt",de:FSC C118989,['de:FSC C118989'],,55,50,50,50,52.0,30,['FSC'],['sustainable_forestry'],"['FSC certification promotes responsible forest management, sustainable sourcing of wood and paper products, and protection of biodiversity and ecosystems.']",No usable Eco-Score found; environmental score starts from the neutral baseline of 50. Matched 1 scoring signal(s): FSC,https://images.openproductsfacts.org/images/products/431/153/614/7838/front_de.4.400.jpg
products,4056489238270,AAA Batterien,Aerocell,"Batteries, AAA Batteries, Biscuits-and-cakes, Snacks, Sweet-snacks",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,
products,4008496525072,"Batterien, Longlife, AAA, Alkaline",Varta,"Batteries, AAA Batteries",,[],,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,
products,3662277052884,Batterie externe,KeyOuest,Power banks,,[],,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openproductsfacts.org/images/products/366/227/705/2884/front_fr.3.400.jpg
products,4008496083572,Batterien AAA,Varta,"Batteries, AAA Batteries",Made in Germany,['en:made-in-germany'],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openproductsfacts.org/images/products/400/849/608/3572/front_de.3.400.jpg
